3053	-174.65	-73.249	21.494	97.474
3063.1	-168.97	-68.386	22.107	103.11
3073.1	-179.46	-77.16	21.036	93.521
3083.1	-171.82	-71.275	21.76	100.01
3093.1	-178.05	-76.616	21.136	94.468
3103.1	-172.81	-71.275	21.73	100.15
3113.1	-178.09	-75.986	21.163	94.92
3123.1	-171.18	-70.27	21.859	101.23
3133.1	-178.05	-76.265	21.248	94.582
3143.2	-172.84	-71.591	21.974	99.732
3153.2	-175.94	-74.049	21.754	96.594
3163.2	-177.09	-75.687	21.666	94.954
3173.2	-178.82	-76.758	21.599	94.121
3183.2	-170.72	-69.464	22.543	101.77
3193.2	-172.35	-70.807	22.452	100.29
3203.2	-171.66	-69.698	22.65	101.51
3213.2	-173.22	-71.511	22.457	99.459
3223.2	-170.21	-68.78	22.899	102.82
3233.2	-172.34	-70.788	22.741	100.29
3243.3	-172.3	-70.298	22.838	101.03
3253.3	-174.4	-72.421	22.666	98.632
3263.3	-178.95	-76.309	22.271	94.242
3273.3	-174.37	-71.535	22.888	99.01
3283.3	-168.07	-66.19	23.559	104.75
3293.3	-177.83	-75.132	22.626	95.459
3303.3	-175.3	-72.868	22.983	98.155
3313.3	-170.56	-68.67	23.534	102.37
3323.3	-171.91	-69.858	23.456	101.07
3333.3	-176.61	-73.776	23.082	97.024
3343.3	-177.54	-74.492	23.037	95.83
3353.3	-176.19	-73.168	23.281	97.83
3363.4	-171.68	-69.414	23.831	101.92
3373.4	-171.87	-69.237	23.909	101.9
3383.4	-172.46	-69.871	23.93	101.03
3393.4	-176.57	-73.54	23.55	96.841
3403.4	-174.33	-71.3	23.872	99.256
3413.4	-179.22	-75.835	23.411	94.449
3423.4	-176.37	-73.163	23.82	97.296
3433.5	-177.66	-74.701	23.706	95.829
3443.5	-180.49	-77.165	23.49	92.987
3453.5	-178.27	-75.099	23.813	95.59
3463.5	-172.7	-69.955	24.475	100.72
3473.5	-173.15	-69.947	24.415	100.65
3483.5	-178.82	-75.057	23.752	95.171
3493.5	-178.74	-75.233	23.685	94.769
3503.5	-172.4	-69.166	24.359	101.31
3513.5	-179.2	-75.849	23.584	94.415
3523.5	-174.03	-70.966	24.127	99.471
3533.5	-171.92	-68.551	24.403	101.82
3543.5	-175.69	-72.441	23.909	97.785
3553.6	-175.94	-72.67	23.903	97.901
3563.6	-178.1	-74.676	23.623	95.283
3573.6	-178.8	-75.432	23.493	94.197
3583.6	-172.44	-69.439	24.173	100.48
3593.6	-172.98	-70.518	24.028	99.635
3603.6	-178.04	-74.963	23.454	94.818
3613.6	-175.12	-72.897	23.714	97.292
3623.6	-173.88	-71.3	23.881	98.622
3633.6	-175.62	-72.909	23.661	96.668
3643.6	-177.11	-74.004	23.466	95.478
3653.7	-172.38	-69.808	23.953	100.3
3663.7	-172.38	-69.787	23.941	99.994
3673.7	-174.53	-71.985	23.625	97.947
3683.7	-168.77	-66.735	24.247	103.52
3693.7	-171.39	-69.037	23.907	100.6
3703.7	-171.87	-69.502	23.849	99.792
3713.7	-176.04	-72.486	23.455	97.004
3723.7	-173.38	-70.27	23.681	99.424
3733.7	-174.74	-71.887	23.488	97.789
3743.7	-173.42	-70.412	23.617	99.219
3753.7	-178.33	-74.781	23.077	94.484
3763.7	-172.22	-69.282	23.67	100.22
3773.7	-171.18	-68.231	23.793	101.45
3783.8	-177.03	-73.738	23.072	95.192
3793.8	-180.32	-76.919	22.719	91.878
3803.8	-174.2	-71.7	23.284	97.655
3813.8	-170.1	-68.14	23.682	101.56
3823.8	-176.97	-73.584	23.016	95.127
3833.8	-172.21	-69.276	23.443	99.947
3843.8	-171.12	-69.092	23.454	100.2
3853.8	-173.49	-70.441	23.249	98.719
3863.8	-170.38	-67.9	23.547	101.51
3873.8	-172.56	-69.936	23.306	99.362
3883.8	-173.33	-70.21	23.245	98.698
3893.8	-172.64	-69.629	23.34	99.903
3903.9	-171.77	-69.006	23.331	100.57
3913.9	-175.15	-71.676	23.02	97.531
3923.9	-173.72	-70.737	23.082	98.715
3933.9	-171.81	-69.06	23.269	100.28
3943.9	-179.29	-74.437	22.581	94.483
3953.9	-177.45	-73.663	22.664	95.23
3963.9	-171.18	-68.853	23.211	100.23
3973.9	-172.73	-69.483	23.105	99.625
3983.9	-181.61	-77.457	22.12	90.715
3993.9	-173.3	-70.794	22.884	98.301
4004	-173.82	-71.457	22.745	97.101
4014	-171.45	-69.2	23.034	99.953
4024	-172	-68.957	23.032	100.02
4034	-171.31	-68.97	23.029	100.21
4044	-171.52	-68.775	23.01	100.25
4054	-172.83	-69.716	22.874	98.973
4064	-172.02	-69.504	22.933	99.615
4074	-171.88	-69.697	22.838	98.897
4084.1	-178.48	-75.043	22.197	93.279
4094.1	-174.58	-71.352	22.636	97.41
4104.1	-171.79	-68.592	22.895	100.22
4114.1	-174.46	-71.429	22.573	97.608
4124.1	-173.39	-69.776	22.768	99.017
4134.1	-171.78	-68.656	22.859	100.86
4144.1	-173.71	-70.577	22.629	98.094
4154.1	-172.76	-69.676	22.681	99.104
4164.1	-173.48	-70.407	22.633	98.651
4174.1	-174.25	-71.351	22.47	97.489
4184.1	-171.33	-68.312	22.833	100.61
4194.2	-169.42	-66.821	22.984	102.31
4204.2	-179.55	-75.864	21.887	92.21
4214.2	-172.18	-69.805	22.628	99.427
4224.2	-170.8	-68.123	22.811	101.17
4234.2	-171.24	-68.487	22.772	100.86
4244.2	-172.31	-68.852	22.657	100.3
4254.2	-175.04	-71.254	22.347	97.839
4264.2	-170.61	-67.634	22.762	101.41
4274.2	-179.55	-75.878	21.79	93.271
4284.2	-177.49	-74.097	21.98	94.36
4294.2	-172.56	-69.317	22.526	99.796
4304.2	-179.75	-76.312	21.685	92.367
4314.2	-180.65	-76.39	21.716	92.621
4324.3	-171.3	-68.395	22.601	101.17
4334.3	-178.23	-74.316	21.873	93.917
4344.3	-171.86	-68.804	22.527	100.55
4354.3	-173.84	-70.492	22.356	98.958
4364.3	-172.82	-69.617	22.423	99.502
4374.3	-172.29	-69.288	22.454	99.828
4384.3	-178.85	-75.554	21.692	93.245
4394.3	-172.87	-70.422	22.306	99.018
4404.3	-169.87	-67.801	22.6	101.39
4414.3	-173.39	-70.675	22.231	98.59
4424.4	-177.91	-74.304	21.834	95.201
4434.4	-174.83	-72.233	22.039	97.377
4444.4	-172.77	-70.532	22.204	98.681
4454.4	-169.48	-67.162	22.593	102.52
4464.4	-177.72	-74.519	21.814	94.664
4474.4	-176.65	-73.742	21.922	95.795
4484.4	-170.85	-68.918	22.487	100.67
4494.4	-173.71	-70.947	22.309	99.038
4504.4	-170.94	-68.637	22.622	101.49
4514.4	-172.37	-69.936	22.445	99.561
4524.5	-176.54	-73.436	22.025	96.175
4534.5	-180.56	-76.422	21.666	92.9
4544.5	-173.47	-70.305	22.399	99.766
4554.5	-175.91	-73.205	22.031	96.567
4564.5	-176.65	-73.652	21.96	95.801
4574.5	-173.18	-70.194	22.309	99.339
4584.5	-174.67	-72.209	22.053	97.673
4594.5	-172.27	-70.064	22.31	99.853
4604.6	-179.21	-76.333	21.582	93.334
4614.6	-177.23	-74.508	21.777	94.909
4624.6	-171.19	-69.106	22.416	100.76
4634.6	-178.2	-75.201	21.698	94.434
4644.6	-169.04	-67.421	22.576	103.18
4654.6	-172.56	-69.939	22.3	99.806
4664.6	-174.78	-71.695	22.024	97.824
4674.6	-172.78	-69.957	22.23	99.495
4684.6	-174.05	-71.163	22.11	98.851
4694.7	-172.56	-69.63	22.318	100.38
4704.7	-173.46	-70.766	22.187	99.381
4714.7	-178.02	-75.109	21.63	94.733
4724.7	-173.7	-71.091	22.068	98.591
4734.7	-172.75	-69.499	22.275	100.46
4744.7	-172.27	-69.689	22.247	100.33
4754.7	-174.67	-72.376	21.908	97.723
4764.7	-172.71	-69.826	22.194	100.31
4774.7	-173.63	-71.628	21.969	98.444
4784.7	-170.98	-68.432	22.318	101.24
4794.7	-172.26	-70.177	22.101	99.491
4804.8	-173.4	-70.529	22.075	99.22
4814.8	-174.13	-71.418	21.965	98.227
4824.8	-175.34	-72.798	21.803	97.117
4834.8	-174.83	-72	21.842	97.777
4844.8	-174.23	-71.571	21.919	98.181
4854.8	-171.29	-68.969	22.216	101.33
4864.8	-170.44	-67.902	22.367	102.38
4874.8	-178.24	-75.144	21.474	94.308
4884.9	-173.63	-71.907	21.846	97.962
4894.9	-169.39	-66.518	22.442	103.36
4904.9	-177.3	-73.657	21.575	95.301
4914.9	-168.7	-66.576	22.418	103.52
4924.9	-170.41	-67.802	22.259	101.81
4934.9	-174.56	-71.679	21.814	97.868
4944.9	-170.48	-68.076	22.24	101.85
4954.9	-176.49	-73.041	21.624	96.245
4964.9	-177.16	-74.469	21.494	94.782
4974.9	-172.3	-69.861	22.015	99.724
4985	-174.55	-71.787	21.78	97.788
4995	-174.14	-71.405	21.765	98.225
5005	-173.01	-70.264	21.883	99.078
5015	-173.27	-70.181	21.918	99.035
5025	-177.72	-73.955	21.468	95.212
5035	-173.01	-69.97	21.957	99.362
5045	-171.41	-68.054	22.168	101.47
5055	-176.78	-73.153	21.607	95.852
5065	-177.77	-74.074	21.502	95.035
5075	-171.64	-68.249	22.251	101.7
5085	-172.6	-69.163	22.186	100.3
5095.1	-176.07	-72.637	21.954	96.742
5105.1	-173.92	-70.541	22.281	98.856
5115.1	-171.16	-68.426	22.613	101.06
5125.1	-170.02	-67.059	22.846	102.34
5135.1	-175.2	-71.703	22.384	97.654
5145.1	-179.74	-76.198	21.951	92.836
5155.1	-176.71	-73.425	22.327	95.632
5165.2	-172.98	-70.098	22.793	99.307
5175.2	-175.84	-72.355	22.536	96.681
5185.2	-176.16	-72.499	22.57	96.479
5195.2	-178.83	-74.738	22.438	94.233
5205.2	-172.36	-69.185	23.091	99.783
5215.2	-179.74	-75.325	22.469	93.395
5225.2	-173.63	-70.108	23.195	99.089
5235.2	-172.56	-69.509	23.301	99.833
5245.2	-176.13	-71.876	23.066	97.209
5255.2	-172.9	-68.619	23.543	100.7
5265.3	-176.89	-72.36	23.114	96.302
5275.3	-174.49	-69.938	23.502	99.183
5285.3	-179.33	-74.291	23.116	94.354
5295.3	-176.36	-71.996	23.44	96.983
5305.3	-174	-69.236	23.835	99.991
5315.3	-172.56	-68.346	24.06	100.89
5325.3	-176.48	-72.018	23.708	97.076
5335.3	-177.32	-72.853	23.662	96.317
5345.3	-175.64	-70.71	23.996	98.213
5355.3	-178.48	-73.458	23.741	95.14
5365.3	-174.41	-69.959	24.192	99.184
5375.3	-175.93	-71.478	24.103	97.682
5385.3	-176.84	-73.085	24.003	96.086
5395.3	-172.75	-68.864	24.566	100.16
5405.3	-172.53	-68.008	24.702	101.18
5415.4	-176.51	-71.518	24.344	97.412
5425.4	-172.65	-68.169	24.818	100.94
5435.4	-172.61	-68.099	24.746	100.78
5445.4	-175.33	-70.968	24.371	98.229
5455.4	-172.66	-68.275	24.639	100.63
5465.4	-171.85	-67.691	24.716	101.72
5475.4	-173.6	-69.319	24.459	99.3
5485.4	-177.52	-72.941	24.033	95.656
5495.4	-178.08	-73.328	23.961	95.302
5505.4	-172.08	-67.859	24.649	101.67
5515.5	-172.78	-68.694	24.458	100.26
5525.5	-171.86	-67.569	24.593	101.58
5535.5	-176.31	-71.856	24.064	96.645
5545.5	-172.61	-68.876	24.417	100.33
5555.5	-175.41	-71.136	24.118	98.027
5565.5	-172.68	-69.177	24.339	99.57
5575.5	-174.78	-70.225	24.2	98.217
5585.6	-181.3	-76.719	23.461	91.587
5595.6	-175.44	-71.421	24.072	97.193
5605.6	-181.69	-77.024	23.406	90.738
5615.6	-174.1	-69.597	24.323	99.056
5625.6	-173.61	-69.429	24.334	99.036
5635.6	-177.65	-73.4	23.777	94.732
5645.6	-171.38	-68.114	24.446	101.2
5655.6	-175.03	-70.595	24.082	97.972
5665.6	-177.98	-73.798	23.683	95.092
5675.6	-176.66	-72.71	23.788	95.794
5685.7	-173.59	-69.97	24.084	99.133
5695.7	-179.37	-75.259	23.404	93.326
5705.7	-180.45	-76.111	23.249	92.642
5715.7	-180.03	-76.181	23.24	92.603
5725.7	-173.21	-69.959	23.934	99.034
5735.7	-173.99	-70.419	23.824	98.581
5745.7	-171.1	-67.312	24.181	101.58
5755.7	-176.8	-72.35	23.532	95.985
5765.7	-170.08	-66.822	24.194	102.57
5775.7	-178.61	-73.891	23.326	94.912
5785.7	-178.19	-73.673	23.315	95.22
5795.7	-173.46	-69.225	23.806	99.869
5805.8	-175.35	-71.443	23.484	97.187
5815.8	-179.41	-74.763	23.017	93.716
5825.8	-173.42	-69.445	23.63	99.148
5835.8	-173.19	-69.624	23.587	99.21
5845.8	-172.95	-69.178	23.57	99.678
5855.8	-176.52	-73.154	23.073	95.59
5865.8	-172.03	-68.604	23.551	100.17
5875.8	-173.73	-70.533	23.329	98.732
5885.8	-172.45	-69.512	23.4	99.81
5895.8	-173	-69.321	23.362	99.426
5905.8	-171.73	-68.764	23.433	100.4
5915.9	-173.18	-70.192	23.233	98.832
5925.9	-172.57	-69.003	23.335	99.711
5935.9	-172.84	-69.475	23.279	99.753
5945.9	-178.73	-74.458	22.617	94.077
5955.9	-172.21	-68.581	23.318	100.49
5965.9	-175.19	-71.603	22.917	97.433
5975.9	-172.56	-68.61	23.26	100.26
5985.9	-172.58	-69.059	23.188	99.987
5995.9	-172.15	-68.743	23.214	100.33
6005.9	-170.54	-67.321	23.35	101.81
6016	-176.04	-71.951	22.781	97.036
6026	-173.55	-70.17	22.993	98.945
6036	-182.08	-77.906	22.067	90.386
6046	-178.52	-74.671	22.47	93.915
6056	-174.05	-70.795	22.9	98.375
6066	-172.81	-70.103	22.973	99.215
6076	-176.13	-73.295	22.55	95.565
6086	-176.44	-72.569	22.62	96.299
6096	-172.47	-69.257	23.034	100.27
6106	-172.36	-68.304	23.127	101.12
6116	-180.51	-75.842	22.203	93.057
6126.1	-174.74	-71.334	22.715	97.84
6136.1	-172.19	-69.222	22.953	100.42
6146.1	-172.77	-69.459	22.899	100.04
6156.1	-182.4	-78.595	21.856	90.08
6166.1	-177.21	-73.81	22.376	95.637
6176.1	-177.45	-73.638	22.39	95.82
6186.1	-172.81	-69.181	22.928	100.44
