3475.8	-6.8366
3486	-7.1756
3496.2	-7.1656
3506.4	-6.6461
3516.7	-6.7257
3526.9	-7.2685
3537.1	-7.3301
3547.3	-6.8871
3557.6	-6.8224
3567.8	-7.0391
3578	-6.7877
3588.2	-6.9465
3598.4	-7.1681
3608.6	-7.017
3618.9	-7.3249
3629.1	-7.3066
3639.3	-7.2149
3649.5	-7.6761
3659.8	-7.4764
3670	-7.4197
3680.2	-8.1287
3690.4	-7.4099
3700.7	-7.8955
3710.9	-7.8918
3721.1	-7.7635
3731.4	-7.9999
3741.6	-8.1158
3751.8	-7.5695
3762	-7.987
3772.3	-8.2523
3782.5	-8.3294
3792.7	-9.7807
3802.9	-8.6121
3813.2	-7.4093
3823.4	-8.845
3833.6	-8.7701
3843.9	-8.9499
3854.1	-9.1881
3864.3	-8.6728
3874.5	-9.3314
3884.7	-9.2261
3895	-9.3066
3905.2	-9.2558
3915.4	-9.9215
3925.7	-9.7436
3935.9	-10.136
3946.1	-9.9738
3956.3	-9.806
3966.5	-9.6937
3976.8	-9.9102
3987	-9.8792
3997.2	-10.126
4007.5	-10.032
4017.7	-10.503
4027.9	-10.031
4038.1	-10.199
4048.4	-10.558
4058.6	-10.242
4068.8	-10.959
4079	-10.122
4089.2	-9.1025
4099.4	-9.4811
4109.6	-9.4967
4119.9	-9.1485
4130.1	-9.1415
4140.3	-9.1207
4150.5	-8.8886
4160.7	-8.363
4170.9	-8.3551
4181.2	-8.3771
4191.4	-8.7283
4201.6	-8.2428
4211.9	-8.0034
4222.1	-8.1848
4232.3	-8.4683
4242.5	-7.7879
4252.8	-8.0848
4263	-8.1752
4273.2	-8.8505
4283.4	-8.4307
4293.6	-8.2592
4303.9	-7.8986
4314.1	-8.6185
4324.3	-8.1325
4334.5	-8.1694
4344.7	-7.8893
4355	-8.22
4365.2	-8.4508
4375.4	-8.0908
4385.6	-7.6533
4395.9	-8.3936
4406.1	-8.7633
4416.3	-8.7851
4426.5	-8.389
4436.7	-8.9133
4447	-8.6669
4457.2	-9.0355
4467.4	-8.9705
4477.6	-8.9888
4487.9	-9.5421
4498.1	-9.2421
4508.3	-9.3778
4518.5	-9.0142
4528.8	-9.1805
4539	-9.1981
4549.2	-9.3675
4559.4	-9.2299
4569.6	-9.532
4579.9	-9.2473
4590.1	-9.524
4600.3	-9.6271
4610.5	-9.7061
4620.8	-9.8196
4631	-10.304
4641.2	-10.556
4651.4	-10.425
4661.6	-10.415
4671.8	-10.423
4682	-10.47
4692.3	-10.879
4702.5	-10.936
4712.7	-11.058
4723	-10.705
4733.2	-11.423
4743.4	-11.188
4753.6	-11.427
4763.8	-11.112
4774.1	-10.753
4784.3	-11.179
4794.5	-10.943
4804.7	-11.092
4814.9	-11.437
4825.2	-11.822
4835.4	-11.737
4845.6	-11.749
4855.8	-12.422
4866.1	-11.376
4876.3	-12.244
4886.5	-11.888
4896.7	-11.919
4907	-12
4917.2	-12.105
4927.4	-12.047
4937.6	-12.086
4947.8	-12.022
4958.1	-11.829
4968.3	-11.704
4978.5	-11.621
4988.8	-11.03
4999	-10.906
5009.2	-11.272
5019.4	-11.381
5029.6	-11.469
5039.9	-11.223
5050.1	-11.028
5060.3	-11.295
5070.6	-10.673
5080.8	-10.325
5091	-10.501
5101.2	-10.438
5111.5	-10.352
5121.7	-10.225
5131.9	-10.517
5142.1	-10.044
5152.4	-10.376
5162.6	-10.601
5172.8	-10.39
5183	-10.09
5193.3	-10.179
5203.5	-11.331
5213.7	-11.099
5223.9	-10.291
5234.2	-10.718
5244.4	-10.499
5254.6	-10.771
5264.8	-9.9897
5275	-10.516
5285.3	-10.619
5295.5	-10.349
5305.7	-10.51
5316	-10.094
5326.2	-10.333
5336.4	-9.8722
5346.6	-10.415
5356.8	-10.515
5367.1	-9.6891
5377.3	-9.7681
5387.5	-9.7306
5397.7	-9.8524
5408	-9.2297
5418.2	-10.379
5428.4	-10.346
5438.6	-10.762
5448.8	-10.979
5459	-11.133
5469.3	-11.002
5479.5	-10.899
5489.7	-11.595
5499.9	-11.038
5510.1	-11.177
5520.3	-11.248
5530.6	-11.617
5540.8	-10.916
5551	-11.265
5561.3	-12.316
5571.5	-11.47
5581.7	-11.72
5591.9	-11.771
5602.2	-11.524
5612.4	-11.399
5622.6	-11.469
5632.8	-11.891
5643.1	-11.696
5653.3	-11.705
5663.5	-11.814
5673.7	-11.595
5684	-11.775
5694.2	-11.972
5704.4	-11.749
5714.7	-11.697
5724.9	-12.114
5735.1	-12.208
5745.3	-11.673
5755.5	-12.011
5765.8	-10.347
5776	-11.898
5786.2	-11.478
5796.4	-11.339
5806.7	-10.915
5816.9	-11.246
5827.1	-10.615
5837.3	-10.787
5847.5	-10.713
5857.8	-10.736
5868	-10.348
5878.2	-10.596
5888.4	-10.322
5898.7	-10.105
5908.9	-10.078
5919.1	-10.324
5929.4	-9.935
5939.6	-10.271
5949.8	-9.6864
5960	-10.187
5970.2	-10.169
5980.4	-9.4751
5990.7	-9.6012
6000.9	-9.4535
6011.1	-9.5837
6021.3	-9.5263
6031.6	-9.4418
6041.8	-9.3195
6052	-8.8606
6062.2	-8.5622
6072.4	-8.7853
6082.7	-9.2112
6092.9	-8.5213
6103.1	-8.6212
6113.3	-8.9795
6123.6	-8.9147
6133.8	-8.5946
6144	-8.8394
6154.2	-8.4411
6164.5	-8.4433
6174.7	-8.3621
6184.9	-8.55
6195.1	-8.2396
6205.3	-8.4056
6215.6	-8.2962
6225.8	-8.2036
6236	-7.9906
6246.2	-8.1766
6256.4	-8.1227
6266.7	-8.2191
6276.9	-7.7726
6287.1	-7.4446
6297.3	-7.9156
6307.5	-7.5688
6317.8	-7.9263
6328	-7.8701
6338.2	-7.2959
6348.4	-7.5535
6358.6	-8.1815
6368.8	-7.9512
6379.1	-7.6036
6389.3	-7.7818
6399.5	-7.9319
6409.8	-7.9972
6420	-8.4768
6430.2	-8.3598
6440.4	-8.2629
6450.6	-8.6351
6460.9	-8.5041
6471.1	-7.9117
6481.3	-8.3688
6491.6	-8.1918
6501.8	-8.6709
6512	-8.4244
6522.2	-8.2815
6532.4	-7.8734
6542.7	-8.2682
6552.9	-7.8839
6563.1	-7.7952
6573.3	-7.4213
6583.5	-8.3765
6593.8	-8.4702
6604	-8.4046
6614.2	-8.3378
6624.5	-8.7825
6634.7	-8.508
6644.9	-8.095
6655.1	-7.9755
6665.4	-7.8918
6675.6	-7.4127
6685.8	-8.5685
6696.1	-7.8481
6706.3	-7.1119
6716.5	-7.5509
6726.7	-7.0277
6737	-7.53
6747.2	-6.9662
6757.4	-7.4473
6767.6	-7.1637
6777.8	-7.2464
6788.1	-6.8802
6798.3	-6.3757
6808.6	-6.1163
6818.8	-5.8707
6829	-6.3644
6839.2	-6.5221
6849.5	-6.3486
6859.7	-5.9616
6869.9	-6.0497
6880.1	-5.5878
6890.4	-5.7894
6900.6	-5.4383
6910.8	-6.0391
6921	-5.5737
6931.3	-5.1929
6941.5	-5.4614
6951.7	-5.8355
6961.9	-6.1181
6972.1	-5.793
6982.4	-5.1698
6992.6	-5.6408
7002.8	-5.5066
7013	-5.2062
7023.2	-5.2872
7033.5	-5.1257
7043.7	-4.8159
7053.9	-5.4792
7064.2	-5.3341
7074.4	-5.2409
7084.6	-5.3199
7094.8	-4.873
7105	-4.8604
7115.3	-4.7751
7125.5	-4.5138
7135.7	-4.8732
7145.9	-4.6416
7156.2	-4.6658
7166.4	-4.3222
7176.6	-4.4007
7186.8	-4.4449
7197.1	-4.8932
7207.3	-4.9634
7217.5	-4.7844
7227.7	-4.7209
7238	-4.7596
7248.2	-4.5772
7258.4	-4.4857
7268.7	-4.5722
7278.9	-4.7165
7289.1	-4.6131
7299.3	-4.7226
7309.5	-5.0184
7319.8	-4.4112
7330	-4.5859
7340.2	-5.0279
7350.5	-5.6123
7360.7	-4.9883
7370.9	-5.6835
7381.1	-5.8303
7391.4	-5.9721
7401.6	-5.389
7411.8	-5.1565
7422	-5.5666
7432.3	-5.2535
7442.5	-5.993
7452.7	-6.0671
7463	-5.278
7473.2	-5.793
7483.4	-6.0982
7493.6	-6.1918
7503.8	-5.9659
7514	-5.9156
7524.3	-5.8339
7534.5	-5.9338
7544.7	-6.1257
7554.9	-6.4313
7565.1	-5.7866
7575.4	-5.8608
7585.6	-5.6476
7595.8	-5.8998
7606	-6.0512
7616.3	-6.093
7626.5	-5.5707
7636.7	-6.502
7646.9	-5.4972
7657.2	-6.5878
7667.4	-6.1933
7677.6	-5.1681
7687.9	-5.109
7698.1	-5.1143
7708.3	-5.7169
7718.5	-5.4955
7728.7	-5.5696
7739	-5.7362
7749.2	-5.4103
7759.4	-5.5806
7769.6	-5.5246
7779.8	-4.8595
7790.1	-4.7679
7800.3	-4.9954
7810.5	-4.7639
7820.7	-4.4983
7831	-4.363
7841.2	-3.8914
7851.4	-3.9057
7861.6	-4.0548
7871.9	-4.4814
7882.1	-3.9925
7892.3	-4.1655
7902.5	-4.0121
7912.8	-4.5257
7923	-4.6257
7933.2	-4.4215
7943.4	-4.2643
7953.6	-4.4046
7963.9	-4.3241
7974.1	-4.1768
7984.3	-3.4611
7994.5	-3.251
8004.7	-3.6456
8015	-4.177
8025.2	-3.9205
8035.4	-3.9741
8045.6	-3.7092
8055.9	-3.6045
8066.1	-3.7876
8076.3	-3.9141
8086.5	-3.2412
8096.7	-3.2934
8107	-2.7183
8117.2	-3.217
8127.4	-2.5857
8137.7	-2.866
8147.9	-3.0298
8158.1	-3.4247
8168.3	-3.0769
8178.5	-2.8194
8188.8	-2.9986
8199	-3.9333
8209.2	-3.6644
8219.5	-3.8836
8229.7	-3.9398
8239.9	-3.9656
8250.1	-3.983
8260.4	-3.8495
8270.6	-4.0464
8280.8	-3.9915
8291	-4.2073
8301.3	-3.6373
8311.5	-3.9878
8321.7	-3.947
8331.9	-3.9723
8342.1	-4.0093
8352.4	-4.2945
8362.6	-4.3154
8372.8	-4.2252
8383	-4.3415
8393.3	-4.5805
8403.5	-4.2924
8413.7	-4.6181
8423.9	-4.3506
8434.1	-4.2434
8444.3	-4.9359
8454.5	-4.6767
8464.8	-4.9722
8475	-4.7137
8485.2	-5.1552
8495.5	-5.4243
8505.7	-5.1201
8515.9	-4.9909
8526.1	-5.3518
8536.4	-5.2278
8546.6	-4.8651
8556.8	-5.1227
8567	-4.877
8577.2	-5.3023
8587.5	-5.5333
8597.7	-4.6613
8607.9	-4.6726
8618.2	-4.9985
8628.4	-5.0674
8638.6	-4.163
8648.8	-5.0252
8659.1	-4.2956
8669.3	-4.0784
8679.5	-4.6818
8689.7	-4.8582
8699.9	-4.3086
8710.1	-4.101
8720.4	-4.0447
8730.6	-4.3645
8740.8	-4.0445
8751	-3.6974
8761.3	-3.9276
8771.5	-3.6256
8781.7	-3.6752
8791.9	-4.2222
8802.1	-3.5412
8812.4	-3.7797
8822.6	-3.2433
8832.8	-3.074
8843.1	-3.0899
8853.3	-2.8545
8863.5	-2.5075
8873.8	-2.4324
8884	-2.6517
8894.2	-2.2942
8904.4	-2.3747
8914.6	-2.1613
8924.9	-2.0188
8935.1	-2.5387
8945.3	-2.2159
8955.5	-1.9982
8965.8	-2.248
8976	-2.6618
8986.2	-2.601
8996.5	-2.3089
9006.7	-2.0002
9016.9	-2.5874
9027.1	-2.3671
9037.3	-1.9722
9047.6	-2.7519
9057.8	-2.3842
9068	-2.4981
9078.2	-2.9081
9088.5	-2.5827
9098.7	-2.4652
9108.9	-2.5423
9119.1	-2.1751
9129.3	-2.1598
9139.6	-2.3017
9149.8	-2.6303
9160	-2.9341
9170.2	-2.5989
9180.4	-3.0208
9190.7	-3.4657
9200.9	-3.1117
9211.1	-2.9595
9221.3	-3.4229
9231.6	-2.8366
9241.8	-2.9906
9252	-3.2164
9262.3	-3.3007
9272.5	-3.0634
9282.7	-2.8878
9292.9	-3.4785
9303.1	-3.112
9313.3	-3.5154
9323.6	-3.8169
9333.8	-2.5718
9344	-3.7083
9354.3	-3.528
9364.5	-3.2306
9374.7	-3.3967
9384.9	-3.4431
9395.1	-3.1425
9405.4	-3.2605
9415.6	-3.2119
9425.8	-3.9875
9436	-3.1511
9446.2	-3.5887
9456.5	-3.0619
9466.7	-3.1843
9476.9	-3.5015
9487.1	-3.4766
9497.3	-3.6739
9507.6	-2.7384
9517.8	-2.5521
9528	-2.9735
9538.3	-1.7908
9548.5	-2.2799
9558.7	-2.6339
9568.9	-3.5017
9579.2	-2.5131
9589.4	-3.1289
9599.6	-2.2762
9609.8	-1.8687
9620	-2.0624
9630.2	-2.1028
9640.5	-2.7896
9650.7	-1.8954
9660.9	-1.4333
9671.1	-1.5665
9681.4	-1.8495
9691.6	-2.2668
9701.8	-1.2783
9712	-1.3672
9722.2	-1.5006
9732.4	-1.3241
9742.7	-1.5965
9752.9	-1.0771
9763.1	-1.7765
9773.3	-1.6142
9783.6	-1.2639
9793.8	-1.1462
9804	-1.0977
9814.3	-1.1593
9824.5	-0.99132
9834.7	-0.66101
9844.9	-0.91154
9855.2	-1.1403
9865.4	-1.0741
9875.6	-1.3518
9885.9	-0.86147
9896.1	-0.97335
9906.3	-0.94685
9916.5	-0.94739
9926.7	-0.074407
9937	0.12425
9947.2	-0.21004
9957.4	-0.97643
9967.6	-0.35929
9977.9	-0.81256
9988.1	-0.6073
9998.3	-0.30116
10009	-0.83571
10019	-0.23634
10029	-0.0013501
10039	-0.53603
10049	-0.79791
10060	-0.089167
10070	-0.057973
10080	-0.60261
10090	-0.012865
10101	0.37831
10111	0.26889
10121	-0.10559
10131	0.5672
10141	0.16415
10152	0.89178
10162	0.32942
10172	0.96895
10182	0.73817
10193	0.78905
10203	0.68436
10213	1.3467
10223	1.5261
10233	1.0242
10244	0.7946
10254	2.2868
10264	1.0815
10274	1.1048
10285	0.91869
10295	0.61918
10305	0.65613
10315	0.52892
10325	0.90898
10336	0.50685
10346	1.0586
10356	0.79798
10366	1.2277
10377	1.0261
10387	0.57936
10397	0.66324
10407	1.2647
10418	1.1676
10428	0.80314
10438	0.19107
10448	0.35488
10458	0.43604
10469	-0.018644
10479	0.077266
10489	0.33843
10499	0.19122
10510	0.19938
10520	0.03697
10530	-0.073408
10540	-0.17264
10550	-0.1352
10561	-0.093179
10571	0.15652
10581	0.0079248
10591	-0.027542
10602	0.064889
10612	0.2801
10622	0.52909
10632	0.43497
10643	0.41735
10653	-0.0088722
10663	0.70562
10673	0.2325
10683	-0.19613
10694	-0.026891
10704	0.49724
10714	-0.017077
10724	0.10677
10735	0.51559
10745	1.147
10755	1.4565
10765	1.1646
10775	0.91499
10786	0.59399
10796	0.44116
10806	0.83908
10816	1.2481
10827	0.92832
10837	1.0655
10847	0.85092
10857	0.95169
10867	0.77658
10878	0.61368
10888	0.73924
10898	0.74308
10908	1.0507
10919	0.30301
10929	0.31978
10939	0.53886
10949	0.12159
10960	1.0087
10970	0.66367
10980	0.45458
10990	-0.1166
11000	0.30573
11011	0.84057
11021	0.45755
11031	0.16863
11041	0.54533
11052	0.71657
11062	0.69097
11072	1.4996
11082	1.3253
11092	0.89106
11103	1.1406
11113	1.2404
11123	1.5351
11133	1.1368
11144	0.69981
11154	0.41651
11164	0.79507
11174	0.81768
11184	1.4886
11195	1.2947
11205	1.2562
11215	2.0437
11225	1.4445
11236	1.286
11246	2.1314
11256	1.0878
11266	1.4384
11276	1.6238
11287	1.9225
11297	2.2333
11307	2.1043
11317	1.5245
11328	1.1645
11338	1.0075
11348	1.0006
11358	2.1543
11368	2.4714
11379	2.1435
11389	2.113
11399	2.3658
11409	2.1933
11420	2.0192
11430	2.3982
11440	2.1714
11450	2.578
11461	2.6199
11471	2.1896
11481	2.1069
11491	2.0355
11501	2.2103
11512	2.9277
11522	2.5143
11532	2.0774
11542	1.8986
11553	2.477
11563	2.3167
11573	2.2327
11583	1.8373
11593	2.0509
11604	2.1006
11614	1.5735
11624	1.0896
11634	1.4499
11645	1.3991
11655	0.77113
11665	0.70359
11675	0.77395
11685	0.67267
11696	0.23305
11706	-0.089644
11716	-0.10174
11726	-0.058628
11737	-0.18387
11747	-0.80215
11757	-0.48279
11767	-0.26807
11777	-0.63028
11788	-0.12747
11798	-1.1811
11808	-1.3453
11818	-0.89486
11829	-1.1556
11839	-0.93666
11849	-1.5063
11859	-0.96315
11869	-1.335
11880	-1.0555
11890	-0.5525
11900	-1.0555
11910	-0.60298
11921	-0.49005
11931	-1.1106
11941	-0.66605
11951	-0.58999
11961	-1.0195
11972	-0.56076
11982	-0.55058
11992	-0.49292
12002	-0.21938
12013	-0.1422
12023	-0.71993
12033	0.095056
12043	-0.4063
12054	0.029144
12064	-0.13492
12074	-0.25221
12084	-0.18291
12094	-0.11251
12105	-0.57546
12115	-0.11026
12125	0.040349
12135	0.36866
12146	0.16098
12156	-0.034644
12166	0.066819
12176	0.43578
12186	0.036828
12197	0.55395
12207	0.71835
12217	0.37291
12227	-0.32942
12238	0.32597
12248	0.39077
12258	-0.054416
12268	0.4899
12278	0.82446
12289	0.60672
12299	0.22639
12309	0.47709
12319	0.69935
12330	1.8235
12340	0.78547
12350	0.62785
12360	0.12135
12370	-0.12133
12381	0.37771
12391	-0.21718
12401	0.72249
12411	0.82014
12422	0.51757
12432	1.3091
12442	0.67606
12452	1.1494
12462	0.86481
12473	1.0479
12483	0.9589
12493	1.0193
12503	1.297
12514	1.4774
12524	0.85233
12534	1.1149
12544	1.3773
12554	1.5022
12565	1.5991
12575	1.7667
12585	2.0558
12595	1.7485
12606	1.7391
12616	1.5488
12626	1.9033
12636	2.1467
12647	2.2548
12657	1.9674
12667	1.6849
12677	2.1775
12687	2.1513
12698	2.0746
12708	2.4046
12718	1.5322
12728	1.8966
12739	1.8169
12749	1.9615
12759	1.9227
12769	1.4493
12779	1.3686
12790	1.0144
12800	1.2556
12810	1.0844
12820	1.6832
12831	1.9776
12841	1.594
12851	1.2449
12861	1.496
12871	1.6744
12882	1.8575
12892	1.9864
12902	2.2746
12912	1.8851
12923	1.792
12933	1.833
12943	2.1959
12953	1.6477
12963	1.049
12974	1.6676
12984	1.4042
12994	2.1832
13004	1.6922
13015	1.3706
13025	1.29
13035	1.1319
13045	0.89433
13055	0.50768
13066	0.80074
13076	-0.16321
13086	0.21393
13096	0.26454
13106	0.028331
13117	-0.39635
13127	-0.41904
13137	0.12682
13147	-0.022759
13158	-0.73193
13168	-0.52614
13178	-0.6778
13188	-0.18668
13199	-0.22785
13209	-1.1921
13219	-0.66517
13229	-0.77519
13239	-0.97716
13250	-0.66594
13260	-1.0966
13270	-1.5601
13280	-1.4323
13291	-1.0204
13301	-1.1299
13311	-1.3484
13321	-1.1508
13331	-1.1582
13342	-1.3162
13352	-0.7846
13362	-0.76348
13372	-0.68964
13383	-0.90665
13393	-0.83764
13403	-1.1244
13413	-1.0706
13423	-1.1574
13434	-0.81801
13444	-0.48957
13454	-0.80647
13464	-0.95474
13475	-0.48135
13485	-0.70372
13495	-0.96806
13505	-1.1564
13516	-0.82738
13526	-1.0201
13536	-0.82921
13546	-0.73913
13556	-0.41923
13567	-0.84085
13577	-0.89801
13587	-1.0365
13597	-1.0076
13608	-0.41886
13618	-0.86213
13628	-1.0379
13638	-0.98868
13649	-0.8955
13659	-1.3115
13669	-0.50885
13679	-0.94988
13689	-0.91138
13700	-0.51995
13710	-0.80888
13720	-0.63836
13730	-1.1391
13741	-0.96414
13751	-0.98281
13761	-0.86306
13771	-1.0419
13782	-0.89077
13792	-0.95646
13802	-0.56341
13812	-0.86418
13822	-0.75081
13833	-0.92806
13843	-0.42085
13853	-0.36889
13863	-0.57964
13874	-0.77973
13884	-0.50195
13894	-0.015436
13904	-0.17677
13914	-0.35787
13925	0.16629
13935	-0.10454
13945	0.20575
13955	0.28386
13966	0.1133
13976	-0.054811
13986	0.14848
13996	-0.012368
14006	0.5057
14017	0.13091
14027	-0.040547
14037	0.052018
14047	0.14519
14058	0.45622
14068	0.23664
14078	-0.11421
14088	0.06533
14098	0.33133
14109	-0.0094448
14119	-0.19309
14129	-0.50752
14139	0.36309
14150	0.70946
14160	0.30309
14170	0.86049
14180	0.91036
14190	0.97627
14201	0.48159
14211	1.1922
14221	0.94048
14231	1.5357
14242	0.73591
14252	0.75889
14262	0.98443
14272	0.6729
14282	0.83057
14293	1.4437
14303	1.0865
14313	0.75184
14323	0.68756
14334	0.12786
14344	-0.24398
14354	-0.066279
14364	0.12718
14375	0.16225
14385	0.20636
14395	-0.50151
14405	-0.18537
14415	-0.31536
14426	-0.15596
14436	-0.082057
14446	-0.20325
14456	-0.32229
14467	-0.65037
14477	-0.95584
14487	-0.74026
14497	-0.61292
14507	-0.71328
14518	-0.75744
14528	-1.2368
14538	-1.6211
14548	-1.1725
