-0.26353	-0.64502
-0.26831	-0.64211
-0.26198	-0.6441
-0.25787	-0.6427
-0.25383	-0.64033
-0.25603	-0.64062
-0.25182	-0.63891
-0.25102	-0.6415
-0.25491	-0.63867
-0.25495	-0.63939
-0.26612	-0.63413
