-0.53539	1.1627
-0.54436	1.1666
-0.51386	1.1749
-0.51298	1.1676
-0.51283	1.1659
-0.51072	1.162
-0.51994	1.155
-0.50597	1.158
-0.51589	1.1609
-0.52181	1.1514
-0.50583	1.1497
