-4.9976e+07	0	0
-4.9951e+07	1.3487e-08	-89.956
-4.9927e+07	2.6974e-08	-89.912
-4.9902e+07	4.0461e-08	-89.868
-4.9878e+07	5.3949e-08	-89.824
-4.9854e+07	6.7437e-08	-89.78
-4.9829e+07	8.0925e-08	-89.736
-4.9805e+07	9.4414e-08	-89.692
-4.978e+07	1.079e-07	-89.648
-4.9756e+07	1.2139e-07	-89.604
-4.9731e+07	1.3488e-07	-89.561
-4.9707e+07	1.4838e-07	-89.517
-4.9683e+07	1.6187e-07	-89.473
-4.9658e+07	1.7536e-07	-89.429
-4.9634e+07	1.8886e-07	-89.385
-4.9609e+07	2.0235e-07	-89.341
-4.9585e+07	2.1585e-07	-89.297
-4.9561e+07	2.2935e-07	-89.253
-4.9536e+07	2.4285e-07	-89.209
-4.9512e+07	2.5635e-07	-89.165
-4.9487e+07	2.6986e-07	-89.121
-4.9463e+07	2.8336e-07	-89.077
-4.9438e+07	2.9687e-07	-89.033
-4.9414e+07	3.1038e-07	-88.989
-4.939e+07	3.2389e-07	-88.945
-4.9365e+07	3.374e-07	-88.901
-4.9341e+07	3.5092e-07	-88.857
-4.9316e+07	3.6444e-07	-88.813
-4.9292e+07	3.7796e-07	-88.77
-4.9268e+07	3.9148e-07	-88.726
-4.9243e+07	4.05e-07	-88.682
-4.9219e+07	4.1853e-07	-88.638
-4.9194e+07	4.3206e-07	-88.594
-4.917e+07	4.4559e-07	-88.55
-4.9146e+07	4.5913e-07	-88.506
-4.9121e+07	4.7267e-07	-88.462
-4.9097e+07	4.8621e-07	-88.418
-4.9072e+07	4.9976e-07	-88.374
-4.9048e+07	5.133e-07	-88.33
-4.9023e+07	5.2686e-07	-88.286
-4.8999e+07	5.4041e-07	-88.242
-4.8975e+07	5.5397e-07	-88.198
-4.895e+07	5.6753e-07	-88.154
-4.8926e+07	5.811e-07	-88.11
-4.8901e+07	5.9467e-07	-88.066
-4.8877e+07	6.0824e-07	-88.022
-4.8853e+07	6.2182e-07	-87.979
-4.8828e+07	6.354e-07	-87.935
-4.8804e+07	6.4899e-07	-87.891
-4.8779e+07	6.6258e-07	-87.847
-4.8755e+07	6.7617e-07	-87.803
-4.873e+07	6.8977e-07	-87.759
-4.8706e+07	7.0337e-07	-87.715
-4.8682e+07	7.1698e-07	-87.671
-4.8657e+07	7.3059e-07	-87.627
-4.8633e+07	7.4421e-07	-87.583
-4.8608e+07	7.5783e-07	-87.539
-4.8584e+07	7.7146e-07	-87.495
-4.856e+07	7.8509e-07	-87.451
-4.8535e+07	7.9873e-07	-87.407
-4.8511e+07	8.1237e-07	-87.363
-4.8486e+07	8.2602e-07	-87.319
-4.8462e+07	8.3967e-07	-87.275
-4.8438e+07	8.5333e-07	-87.231
-4.8413e+07	8.67e-07	-87.188
-4.8389e+07	8.8067e-07	-87.144
-4.8364e+07	8.9434e-07	-87.1
-4.834e+07	9.0802e-07	-87.056
-4.8315e+07	9.2171e-07	-87.012
-4.8291e+07	9.354e-07	-86.968
-4.8267e+07	9.491e-07	-86.924
-4.8242e+07	9.6281e-07	-86.88
-4.8218e+07	9.7652e-07	-86.836
-4.8193e+07	9.9024e-07	-86.792
-4.8169e+07	1.004e-06	-86.748
-4.8145e+07	1.0177e-06	-86.704
-4.812e+07	1.0314e-06	-86.66
-4.8096e+07	1.0452e-06	-86.616
-4.8071e+07	1.0589e-06	-86.572
-4.8047e+07	1.0727e-06	-86.528
-4.8022e+07	1.0865e-06	-86.484
-4.7998e+07	1.1002e-06	-86.44
-4.7974e+07	1.114e-06	-86.396
-4.7949e+07	1.1278e-06	-86.353
-4.7925e+07	1.1416e-06	-86.309
-4.79e+07	1.1554e-06	-86.265
-4.7876e+07	1.1692e-06	-86.221
-4.7852e+07	1.183e-06	-86.177
-4.7827e+07	1.1968e-06	-86.133
-4.7803e+07	1.2107e-06	-86.089
-4.7778e+07	1.2245e-06	-86.045
-4.7754e+07	1.2384e-06	-86.001
-4.7729e+07	1.2522e-06	-85.957
-4.7705e+07	1.2661e-06	-85.913
-4.7681e+07	1.28e-06	-85.869
-4.7656e+07	1.2938e-06	-85.825
-4.7632e+07	1.3077e-06	-85.781
-4.7607e+07	1.3216e-06	-85.737
-4.7583e+07	1.3355e-06	-85.693
-4.7559e+07	1.3495e-06	-85.649
-4.7534e+07	1.3634e-06	-85.605
-4.751e+07	1.3773e-06	-85.562
-4.7485e+07	1.3913e-06	-85.518
-4.7461e+07	1.4052e-06	-85.474
-4.7437e+07	1.4192e-06	-85.43
-4.7412e+07	1.4332e-06	-85.386
-4.7388e+07	1.4471e-06	-85.342
-4.7363e+07	1.4611e-06	-85.298
-4.7339e+07	1.4751e-06	-85.254
-4.7314e+07	1.4891e-06	-85.21
-4.729e+07	1.5032e-06	-85.166
-4.7266e+07	1.5172e-06	-85.122
-4.7241e+07	1.5312e-06	-85.078
-4.7217e+07	1.5453e-06	-85.034
-4.7192e+07	1.5593e-06	-84.99
-4.7168e+07	1.5734e-06	-84.946
-4.7144e+07	1.5875e-06	-84.902
-4.7119e+07	1.6016e-06	-84.858
-4.7095e+07	1.6157e-06	-84.814
-4.707e+07	1.6298e-06	-84.771
-4.7046e+07	1.6439e-06	-84.727
-4.7021e+07	1.6581e-06	-84.683
-4.6997e+07	1.6722e-06	-84.639
-4.6973e+07	1.6864e-06	-84.595
-4.6948e+07	1.7005e-06	-84.551
-4.6924e+07	1.7147e-06	-84.507
-4.6899e+07	1.7289e-06	-84.463
-4.6875e+07	1.7431e-06	-84.419
-4.6851e+07	1.7573e-06	-84.375
-4.6826e+07	1.7716e-06	-84.331
-4.6802e+07	1.7858e-06	-84.287
-4.6777e+07	1.8e-06	-84.243
-4.6753e+07	1.8143e-06	-84.199
-4.6729e+07	1.8286e-06	-84.155
-4.6704e+07	1.8429e-06	-84.111
-4.668e+07	1.8572e-06	-84.067
