-0.72159	-0.020173
-0.72361	-0.023543
-0.72066	-0.018962
-0.72254	-0.0095492
-0.71739	-0.0061037
-0.71694	0.013413
-0.71527	0.011215
-0.71489	0.0077979
-0.71108	0.016593
-0.70797	0.0032384
-0.70319	0.0093044
