-0.46972	0.85657
-0.47411	0.85506
-0.4607	0.85543
-0.4689	0.85309
-0.4631	0.85424
-0.4878	0.84963
-0.47253	0.85123
-0.46654	0.84912
-0.48388	0.84455
-0.46775	0.8459
-0.47259	0.84369
